filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
615.png,552,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
616.png,834,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
617.png,623,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
618.png,266,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
619.png,680,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
620.png,258,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
621.png,171,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
622.png,456,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
623.png,748,"{""note"":""2"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
624.png,838,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
625.png,728,"{""note"":""2"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
626.png,496,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
627.png,902,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
628.png,171,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
629.png,315,"{""note"":""7"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
630.png,744,"{""note"":""5"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
631.png,613,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
632.png,758,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
633.png,731,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
634.png,273,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
635.png,717,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
636.png,275,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
637.png,171,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
638.png,521,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
639.png,820,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
640.png,832,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
641.png,694,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
642.png,532,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
643.png,693,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
644.png,954,"{""note"":""3"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
645.png,184,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
646.png,166,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
647.png,531,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
648.png,559,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
649.png,854,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
650.png,506,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
651.png,517,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
652.png,850,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
653.png,609,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
654.png,732,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
655.png,332,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
656.png,686,"{""note"":""0"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
657.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
658.png,793,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
659.png,712,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
660.png,828,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
661.png,334,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
662.png,489,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
663.png,761,"{""note"":""6"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
664.png,888,"{""note"":""3"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
665.png,184,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
666.png,174,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
667.png,849,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
668.png,545,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
669.png,839,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
670.png,825,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
671.png,735,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
672.png,635,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
673.png,307,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
674.png,221,"{""note"":""1"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
675.png,687,"{""note"":""0"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
676.png,174,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
677.png,664,"{""note"":""7"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
678.png,615,"{""note"":""7"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
679.png,894,"{""note"":""6"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
680.png,732,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
681.png,847,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
682.png,823,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
683.png,702,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
684.png,554,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
685.png,805,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
686.png,719,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
687.png,895,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
688.png,162,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
689.png,439,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
690.png,472,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
691.png,463,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
692.png,547,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
693.png,798,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
694.png,816,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
695.png,848,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
696.png,448,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
697.png,743,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
698.png,794,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
699.png,673,"{""note"":""4"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
700.png,835,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
701.png,184,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
702.png,864,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
703.png,226,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
704.png,190,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
705.png,761,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
706.png,752,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
707.png,439,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
708.png,845,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
709.png,847,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
710.png,666,"{""note"":""4"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
711.png,820,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
712.png,178,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
713.png,719,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
714.png,740,"{""note"":""0"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
715.png,810,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
716.png,677,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
717.png,383,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
718.png,199,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
719.png,711,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
720.png,777,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
721.png,679,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
722.png,442,"{""note"":""1"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
723.png,646,"{""note"":""7"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
724.png,891,"{""note"":""6"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
725.png,854,"{""note"":""5"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
726.png,796,"{""note"":""6"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
727.png,272,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
728.png,394,"{""note"":""1"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
729.png,567,"{""note"":""7"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
730.png,952,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
731.png,149,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
732.png,948,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
733.png,193,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
734.png,848,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
735.png,149,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
736.png,845,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
737.png,193,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
738.png,193,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
739.png,156,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
740.png,872,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
741.png,193,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
742.png,728,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
743.png,882,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
744.png,423,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
745.png,593,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
746.png,960,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
747.png,698,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
748.png,954,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
749.png,885,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
750.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
751.png,768,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
752.png,900,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
753.png,889,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
754.png,688,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
755.png,882,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
756.png,366,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
757.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
758.png,810,"{""note"":""2"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
759.png,876,"{""note"":""3"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
760.png,904,"{""note"":""6"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
761.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
762.png,599,"{""note"":""7"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
763.png,310,"{""note"":""1"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
764.png,654,"{""note"":""7"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
765.png,906,"{""note"":""6"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
766.png,164,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
767.png,879,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
768.png,378,"{""note"":""1"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
769.png,381,"{""note"":""1"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
770.png,843,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
771.png,381,"{""note"":""1"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
772.png,740,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
773.png,739,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
774.png,774,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
775.png,952,"{""note"":""3"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
776.png,742,"{""note"":""0"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
777.png,875,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
778.png,755,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
779.png,165,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
780.png,893,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
781.png,828,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
782.png,758,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
783.png,903,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
784.png,444,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
785.png,866,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
786.png,331,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
787.png,676,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
788.png,795,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
789.png,812,"{""note"":""2"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
790.png,165,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
791.png,747,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
792.png,874,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
793.png,696,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
794.png,690,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
795.png,700,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
796.png,788,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
797.png,883,"{""note"":""6"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
798.png,249,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
799.png,721,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
800.png,842,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
801.png,489,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
802.png,687,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
803.png,630,"{""note"":""7"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
804.png,278,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
805.png,170,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
806.png,704,"{""note"":""5"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
807.png,727,"{""note"":""5"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
808.png,777,"{""note"":""6"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
809.png,617,"{""note"":""7"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
810.png,512,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
811.png,385,"{""note"":""1"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
812.png,770,"{""note"":""6"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
813.png,278,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
814.png,170,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
815.png,864,"{""note"":""6"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
816.png,830,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
817.png,738,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
818.png,549,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
819.png,406,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
820.png,378,"{""note"":""1"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
821.png,512,"{""note"":""2"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
822.png,740,"{""note"":""2"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
823.png,730,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
824.png,818,"{""note"":""6"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
825.png,170,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
826.png,486,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
827.png,768,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
828.png,717,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
829.png,694,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
830.png,562,"{""note"":""3"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
831.png,464,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
832.png,787,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
833.png,681,"{""note"":""5"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
834.png,721,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
835.png,368,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
836.png,817,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
837.png,171,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
838.png,755,"{""note"":""2"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
839.png,268,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
840.png,268,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
841.png,420,"{""note"":""0"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
842.png,368,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
843.png,564,"{""note"":""7"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
844.png,171,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
845.png,416,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
846.png,361,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
847.png,493,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
848.png,379,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
849.png,360,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
850.png,410,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
851.png,553,"{""note"":""7"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
852.png,484,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
853.png,465,"{""note"":""1"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
854.png,826,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
855.png,368,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
856.png,171,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
857.png,659,"{""note"":""7"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
858.png,268,"{""note"":""line"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
859.png,368,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
860.png,421,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
861.png,366,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
862.png,531,"{""note"":""6"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
863.png,155,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
864.png,755,"{""note"":""2"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
865.png,384,"{""note"":""1"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
866.png,729,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
867.png,811,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
868.png,851,"{""note"":""2"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
869.png,768,"{""note"":""5"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
870.png,156,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
871.png,785,"{""note"":""5"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
872.png,877,"{""note"":""3"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
873.png,774,"{""note"":""5"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
874.png,614,"{""note"":""7"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
875.png,361,"{""note"":""1"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
876.png,826,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
877.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
878.png,878,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
879.png,368,"{""note"":""1"",""pitch"":""high"",""duration"":""4""}",0,0,{},{}
880.png,794,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
881.png,777,"{""note"":""5"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
882.png,839,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
883.png,782,"{""note"":""2"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
884.png,779,"{""note"":""2"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
885.png,565,"{""note"":""7"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
886.png,169,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
887.png,654,"{""note"":""4"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
888.png,814,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
889.png,657,"{""note"":""4"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
890.png,851,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
891.png,774,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
892.png,376,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
893.png,839,"{""note"":""6"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
894.png,414,"{""note"":""1"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
895.png,718,"{""note"":""2"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
896.png,177,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
897.png,819,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
898.png,718,"{""note"":""2"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
899.png,826,"{""note"":""3"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
900.png,737,"{""note"":""2"",""pitch"":""high"",""duration"":""16""}",0,0,{},{}
901.png,755,"{""note"":""3"",""pitch"":""high"",""duration"":""8""}",0,0,{},{}
902.png,754,"{""note"":""6"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
903.png,534,"{""note"":""7"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
904.png,794,"{""note"":""5"",""pitch"":""normal"",""duration"":""4""}",0,0,{},{}
905.png,396,"{""note"":""0"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
906.png,390,"{""note"":""dot"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
907.png,830,"{""note"":""3"",""pitch"":""normal"",""duration"":""16""}",0,0,{},{}
908.png,338,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
909.png,619,"{""note"":""7"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
910.png,346,"{""note"":""1"",""pitch"":""normal"",""duration"":""8""}",0,0,{},{}
911.png,831,"{""note"":""3"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
912.png,581,"{""note"":""7"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
913.png,613,"{""note"":""7"",""pitch"":""low"",""duration"":""4""}",0,0,{},{}
914.png,157,"{""note"":""|"",""pitch"":""normal"",""duration"":""0""}",0,0,{},{}
915.png,804,"{""note"":""6"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
916.png,809,"{""note"":""6"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
917.png,870,"{""note"":""6"",""pitch"":""low"",""duration"":""8""}",0,0,{},{}
918.png,716,"{""note"":""5"",""pitch"":""low"",""duration"":""16""}",0,0,{},{}
